ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,FCLTY_ROAD_NM_ADDR,TEL_NO,FCLTY_LA,FCLTY_LO,ADIT_DC
KCOWRPO22N000000194,자연,자연_공원,구렛들공원,경기,성남시 분당구,경기도 성남시 분당구 성남대로779번길 12(이매동),,37.3923579,127.1249861,
KCOWRPO22N000000195,자연,자연_공원,솔밭공원,경기,성남시 분당구,경기도 성남시 분당구 새마을로1번길 3,,37.3846113,127.1305004,
KCOWRPO22N000000196,자연,자연_공원,점골공원,경기,성남시 분당구,경기도 성남시 분당구 불정로 419,,37.3769455,127.1399836,
KCOWRPO22N000000197,자연,자연_공원,양지공원,경기,성남시 분당구,경기도 성남시 분당구 서현로421번길 9,,37.3751744,127.1442164,
KCOWRPO22N000000198,자연,자연_공원,행복공원,강원,춘천시,강원도 춘천시 후만로126번길 2,,37.877236,127.758069,
KCOWRPO22N000000199,자연,자연_공원,세실공원,강원,춘천시,강원도 춘천시 우묵길70번길 7,,37.866863,127.723849,
KCOWRPO22N000000200,자연,자연_공원,남춘천공원,강원도,춘천시,강원도 춘천시 우묵들길 11(퇴계동),,37.865566,127.723453,
KCOWRPO22N000000201,자연,자연_공원,우묵들1공원,강원도,춘천시,강원도 춘천시 신흥길 23(우두동),,37.901078,127.727775,
KCOWRPO22N000000202,자연,자연_공원,우묵들3공원,강원도,춘천시,강원도 춘천시 춘주로147번길 16(퇴계동),,37.859555,127.725626,
KCOWRPO22N000000203,자연,자연_공원,열린공원,강원,춘천시,강원도 춘천시 충혼길24번길 3-6(온의동),,37.867166,127.756461,
KCOWRPO22N000000204,자연,자연_공원,남부새싹공원,강원,춘천시,강원도 춘천시 춘주로147번길 16(퇴계동),,37.858519,127.720256,
KCOWRPO22N000000205,자연,자연_공원,은행나무공원,강원,춘천시,강원도 춘천시 춘주로92번길 9-8(온의동),,37.871476,127.754919,
KCOWRPO22N000000206,자연,자연_공원,드림공원,강원,춘천시,강원도 춘천시 세실로 173,,37.872015,127.757211,
KCOWRPO22N000000207,자연,자연_공원,상록공원,강원도,춘천시,"강원도 춘천시 후석로228번길 24(후평동, 석사2아파트)",,37.873568,127.755735,
KCOWRPO22N000000208,자연,자연_공원,미리네공원,강원,춘천시,강원도 춘천시 우석로85번길 9-18,,37.866259,127.753723,
KCOWRPO22N000000209,자연,자연_공원,테크노 제1호 근린공원,충남,서산시,충청남도 서산시 성연면 성연3로 120,,36.8286502,126.4484025,
KCOWRPO22N000000210,자연,자연_공원,테크노 제3호 근린공원,충남,서산시,충청남도 서산시 성연면 성연4로 27-15,,36.8223948,126.4503018,
KCOWRPO22N000000211,자연,자연_공원,서산 제3호 어린이공원,충남,서산시,충청남도 서산시 부춘1로 27,,36.7843414,126.4448983,
KCOWRPO22N000000212,자연,자연_공원,갈대하늘공원,경기,시흥시,경기도 시흥시 서울대학로 59-69,,37.3586388,126.7103801,
KCOWRPO22N000000213,자연,자연_공원,문화공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3332706,126.746155,
KCOWRPO22N000000214,자연,자연_공원,힘찬공원,경기,시흥시,경기도 시흥시 엠티브이북로 253,,37.318068,126.704841,
KCOWRPO22N000000215,자연,자연_공원,해찬공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3728925,126.8477485,
KCOWRPO22N000000216,자연,자연_공원,을미공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3715357,126.854846,
KCOWRPO22N000000217,자연,자연_공원,수풀안공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3786592,126.863483,
KCOWRPO22N000000218,자연,자연_공원,다니공원,경기,시흥시,경기도 시흥시 마산로 43,,37.3758131,126.856496,
KCOWRPO22N000000219,자연,자연_공원,새미공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3774329,126.8574734,
KCOWRPO22N000000220,자연,자연_공원,물왕소공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.377381,126.8430459,
KCOWRPO22N000000221,자연,자연_공원,남왕소공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3836494,126.860952,
KCOWRPO22N000000222,자연,자연_공원,새늘공원,경기,시흥시,경기도 시흥시 동서로 902-20,,37.3779518,126.8461768,
KCOWRPO22N000000223,자연,자연_공원,문화2공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3776382,126.8499161,
KCOWRPO22N000000224,자연,자연_공원,정왕동 체육4공원,경기,시흥시,경기도 시흥시 함송로13번길 17,,37.3654022,126.7311343,
KCOWRPO22N000000225,자연,자연_공원,정왕동 체육5공원,경기,시흥시,경기도 시흥시 함송로 8,,37.364027,126.728511,
KCOWRPO22N000000226,자연,자연_공원,하중어린이공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3911917,126.8072188,
KCOWRPO22N000000227,자연,자연_공원,생금공원,경기,시흥시,경기도 시흥시 죽율로 45-32,,37.350594,126.758275,
KCOWRPO22N000000228,자연,자연_공원,죽율공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3480534,126.7621865,
KCOWRPO22N000000229,자연,자연_공원,꿈누리공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3191123,126.697642,
KCOWRPO22N000000230,자연,자연_공원,꿈자람공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.316646,126.7031618,
KCOWRPO22N000000231,자연,자연_공원,꿈물결공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3178122,126.696343,
KCOWRPO22N000000232,자연,자연_공원,오이도공원,경기,시흥시,경기도 시흥시 오이도1길 26-1,,37.3420815,126.6902007,
KCOWRPO22N000000233,자연,자연_공원,조남소공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3807067,126.8554643,
KCOWRPO22N000000234,자연,자연_공원,해담공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3792474,126.7278446,
KCOWRPO22N000000235,자연,자연_공원,꿈마루공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3784551,126.7297082,
KCOWRPO22N000000236,자연,자연_공원,갯마루공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3770989,126.7299812,
KCOWRPO22N000000237,자연,자연_공원,도란1공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3691935,126.7285868,
KCOWRPO22N000000238,자연,자연_공원,라온공원,경기,시흥시,경기도 시흥시 해송십리로 40,,37.3536768,126.7054514,
KCOWRPO22N000000239,자연,자연_공원,소사뜰 어린이공원(소사2지구),경기도,평택시,"경기도 평택시 소사3로 22(소사동, 평택 효성해링턴 플레이스 2단지)",,36.9888384,127.130491,
KCOWRPO22N000000240,자연,자연_공원,안정 어린이공원(안정지구 6호),경기도,평택시,경기도 평택시 팽성읍 농성길 34,,36.964653,127.045679,
KCOWRPO22N000000241,자연,자연_공원,어제 3호 어린이공원(모산영신지구),경기,평택시,"경기도 평택시 지제동삭1로 163(동삭동, 더샵지제역센트럴파크1BL아파트)",,37.016004,127.0905419,
KCOWRPO22N000000242,자연,자연_공원,원앙 어린이공원,경기,평택시,경기도 평택시 경기대로 831-32(지제동),,37.001829,127.0860165,
KCOWRPO22N000000243,자연,자연_공원,망향의동산,충남,천안시 서북구,충청남도 천안시 서북구 성거읍 망향로 372-8,,36.8507044,127.1880666,
KCOWRPO22N000000244,자연,자연_공원,하늘맞이공원,충남,천안시 서북구,충청남도 천안시 서북구 불당25로 37,,36.804934,127.1040358,
KCOWRPO22N000000245,자연,자연_공원,두정4공원,충남,천안시 서북구,충청남도 천안시 서북구 1공단2길 21(성정동),,36.8278345,127.147025,
KCOWRPO22N000000246,자연,자연_공원,등마루,대전,대덕구,대전광역시 대덕구 대덕대로1593번길 28(석봉동),,36.4517017,127.4253128,
KCOWRPO22N000000247,자연,자연_공원,석봉,대전,대덕구,대전광역시 대덕구 석봉로57번길 55(석봉동),,36.4497386,127.4274438,
KCOWRPO22N000000248,자연,자연_공원,대화,대전,대덕구,대전광역시 대덕구 대화1길 38(대화동),,36.3652164,127.4152257,
KCOWRPO22N000000249,자연,자연_공원,효자2,대전,대덕구,대전광역시 대덕구 대전로1397번길 39(읍내동),,36.380023,127.419037,
KCOWRPO22N000000250,자연,자연_공원,대화동2구역,대전,대덕구,대전광역시 대덕구 동심1길 113(대화동),,36.3638648,127.412589,
KCOWRPO22N000000251,자연,자연_공원,무장들공원,경기도,성남시 분당구,"경기도 성남시 분당구 판교로 519(야탑동, 탑마을경남아너스빌)",,37.4077388,127.1310191,
KCOWRPO22N000000252,자연,자연_공원,바람모루공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 서호남로 19-42,,33.2540655,126.5173415,
KCOWRPO22N000000253,자연,자연_공원,숨골공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 일주동로 9146,,33.2481629,126.5159145,
KCOWRPO22N000000254,자연,자연_공원,삼다체육공원,제주특별자치도,서귀포시,제주특별자치도 서귀포시 서호남로 19-30,,33.2525461,126.5161895,
KCOWRPO22N000000255,자연,자연_공원,송월,서울특별시,강북구,"서울특별시 강북구 오현로6길 2(미아동, 그랜드빌라)",,37.6163653,127.0321067,
KCOWRPO22N000000256,자연,자연_공원,늘푸른,서울특별시,강북구,서울특별시 강북구 솔매로 69-7(미아동),,37.6254089,127.0197435,
KCOWRPO22N000000257,자연,자연_공원,미,서울특별시,강북구,서울특별시 강북구 도봉로 52(미아동),,37.6137937,127.0305656,
KCOWRPO22N000000258,자연,자연_공원,번남,서울,강북구,서울특별시 강북구 오패산로77길 41,,37.6357586,127.0247969,
KCOWRPO22N000000259,자연,자연_공원,논골,서울특별시,강북구,서울특별시 강북구 한천로131길 7(번동),,37.6386856,127.0279086,
KCOWRPO22N000000260,자연,자연_공원,샛강,서울특별시,강북구,서울특별시 강북구 도봉로96다길 10(번동),,37.6395202,127.0329966,
KCOWRPO22N000000261,자연,자연_공원,오얏골,서울특별시,강북구,서울특별시 강북구 한천로 939(번동),,37.6341439,127.0344484,
KCOWRPO22N000000262,자연,자연_공원,벌말,서울특별시,강북구,"서울특별시 강북구 오현로 207(번동, 번동주공아파트)",,37.6296813,127.0396722,
KCOWRPO22N000000263,자연,자연_공원,오현,서울특별시,강북구,"서울특별시 강북구 한천로105길 23(번동, 번동1단지주공아파트)",,37.6245294,127.0466034,
KCOWRPO22N000000264,자연,자연_공원,색동,서울,강북구,서울특별시 강북구 삼양로80나길 52,,37.6331377,127.0205711,
KCOWRPO22N000000265,자연,자연_공원,흰구름,서울,강북구,서울특별시 강북구 노해로23길 58,,37.6455986,127.0205211,
KCOWRPO22N000000266,자연,자연_공원,희망,서울,강북구,서울특별시 강북구 한천로143길 16,,37.6407466,127.0243466,
KCOWRPO22N000000267,자연,자연_공원,은모루,서울,강북구,서울특별시 강북구 도봉로95길 48,,37.642469,127.0267036,
KCOWRPO22N000000268,자연,자연_공원,태조산공원,충남,천안시 동남구,충청남도 천안시 동남구 태조산길 261,,36.8220767,127.1889559,
KCOWRPO22N000000269,자연,자연_공원,신방문화공원,충남,천안시 동남구,충청남도 천안시 동남구 통정4로 7,,36.7744153,127.1307313,
KCOWRPO22N000000270,자연,자연_공원,아우내기념공원,충남,천안시 동남구,충청남도 천안시 동남구 병천면 아우내장터1길 12-23,,36.7595237,127.2966458,
KCOWRPO22N000000271,자연,자연_공원,원성5공원,충청남도,천안시 동남구,충청남도 천안시 동남구 성황로 66(문화동),,36.8118753,127.1573497,
KCOWRPO22N000000272,자연,자연_공원,두정공원,충청남도,천안시 서북구,충청남도 천안시 서북구 두정공원2길 14(두정동),,36.8348108,127.1541727,
KCOWRPO22N000000273,자연,자연_공원,북부제1공원,충남,천안시 서북구,충청남도 천안시 서북구 부성3길 9,,36.8345967,127.1346155,
KCOWRPO22N000000274,자연,자연_공원,백석56호공원,충남,천안시 서북구,충청남도 천안시 서북구 오성3길 12-4,,36.8312164,127.1314071,
KCOWRPO22N000000275,자연,자연_공원,백석55호공원,충남,천안시 서북구,충청남도 천안시 서북구 오성로 79,,36.8306407,127.1362931,
KCOWRPO22N000000276,자연,자연_공원,백석54호공원,충청남도,천안시 서북구,"충청남도 천안시 서북구 백석3로 91(백석동, 백석그린빌2차아파트)",,36.8226803,127.1213657,
KCOWRPO22N000000277,자연,자연_공원,백석2공원,충청남도,천안시 서북구,"충청남도 천안시 서북구 백석로 136(백석동, 백석현대아파트)",,36.8215943,127.1258294,
KCOWRPO22N000000278,자연,자연_공원,백석51호공원,충청남도,천안시 서북구,"충청남도 천안시 서북구 백석3로 70(백석동, 주공그린빌11단지3차아파트)",,36.8203211,127.1197166,
KCOWRPO22N000000279,자연,자연_공원,백석53호공원,충청남도,천안시 서북구,"충청남도 천안시 서북구 백석3로 69(백석동, 주공그린빌11단지1차아파트)",,36.8226536,127.1192719,
KCOWRPO22N000000280,자연,자연_공원,환서공원,충청남도,천안시 서북구,충청남도 천안시 서북구 한들2로 34-23(백석동),,36.8285051,127.1213211,
KCOWRPO22N000000281,자연,자연_공원,대전2공원,강원,강릉시,강원도 강릉시 동해대로 699-25,,37.800499,128.8601438,
KCOWRPO22N000000282,자연,자연_공원,등대공원1,강원,강릉시,강원도 강릉시 주문진읍 옛등대길 24-7,,37.8975367,128.8335938,
KCOWRPO22N000000283,자연,자연_공원,등대공원2,강원,강릉시,강원도 강릉시 주문진읍 등대2길 14-6,,37.8954832,128.8333266,
KCOWRPO22N000000284,자연,자연_공원,소나무숲길공원,강원,강릉시,강원도 강릉시 강릉대로228번길 6,,37.7581799,128.8956328,
KCOWRPO22N000000285,자연,자연_공원,임당공원,강원,강릉시,강원도 강릉시 강릉대로228번길 6,,37.7581799,128.8956328,
KCOWRPO22N000000286,자연,자연_공원,소공원,강원도,강릉시,"강원도 강릉시 토성로 56(홍제동, 홍제한신휴플러스)",,37.7498405,128.8844587,
KCOWRPO22N000000287,자연,자연_공원,3호어린이공원,강원,강릉시,강원도 강릉시 강릉대로443번길 8(포남동),,37.7740841,128.9112603,
KCOWRPO22N000000288,자연,자연_공원,4호어린이공원,강원,강릉시,강원도 강릉시 가작로 264(포남동),,37.7698187,128.9037116,
KCOWRPO22N000000289,자연,자연_공원,5호어린이공원,강원,강릉시,"강원도 강릉시 경강로2323번길 10(포남동, 고려맨션)",,37.7695286,128.9155386,
KCOWRPO22N000000290,자연,자연_공원,수평공원,경기,성남시 분당구,경기도 성남시 분당구 금곡로23번길 15-5,,37.3449177,127.1110148,
KCOWRPO22N000000291,자연,자연_공원,능골공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3655394,126.8082886,
KCOWRPO22N000000292,자연,자연_공원,목실공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3737267,126.813248,
KCOWRPO22N000000293,자연,자연_공원,실개울공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3656035,126.8104717,
KCOWRPO22N000000294,자연,자연_공원,가래울공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3651166,126.8138104,
KCOWRPO22N000000295,자연,자연_공원,산들공원,경기,시흥시,경기도 시흥시 거북섬5길 16(정왕동),,37.3471085,126.7807902,
